=== PAGE 1 ===
# Ethiopia 2022 SAM: every non-empty cell of the matrix, one line per cell, reshaped from the stored CSV. Units: billions of Ethiopian birr.
# Payments run from the column account to the row account (for an activity column: purchases of commodities, factor payments, taxes; the Total row is gross output).
# Format: SAM | row account (code) | column account (code) | value
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Households - Rural (quintile 3) (hhd-r3) | 4.352813524
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Households - Rural (quintile 4) (hhd-r4) | 3.697926017
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Households - Rural (quintile 5) (hhd-r5) | 4.832824927
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Households - Urban (quintile 1) (hhd-u1) | 0.41206084
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Households - Urban (quintile 2) (hhd-u2) | 0.567273338
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Households - Urban (quintile 3) (hhd-u3) | 0.523449744
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Households - Urban (quintile 4) (hhd-u4) | 1.45044315
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Households - Urban (quintile 5) (hhd-u5) | 5.010201174
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Government (gov) | 44.76135312
Ethiopia 2022 SAM | Commodities - Health and social work (cheal) | Total (total) | 72.10092691
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Cattle and raw milk (acatt) | 6.015351316
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Other livestock (aoliv) | 3.036435344
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Mining (amine) | 0.096940398
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Processed foods (afood) | 0.000427553
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Electricity, gas and steam (aelec) | 1.903413317
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Water supply and sewage (awatr) | 0.148972423
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Construction (acons) | 11.89016811
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Wholesale and retail trade (atrad) | 67.10152305
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Transportation and storage (atran) | 12.97783227
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Finance and insurance (afsrv) | 9.900299632
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Business services (absrv) | 0.391777731
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Public administration (apadm) | 11.97810091
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Education (aeduc) | 1.25501142
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Health and social work (aheal) | 0.505516343
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Activities - Other services (aosrv) | 5.127503733
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Households - Rural (quintile 1) (hhd-r1) | 1.568740844
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Households - Rural (quintile 2) (hhd-r2) | 4.554263323
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Households - Rural (quintile 3) (hhd-r3) | 5.716274689
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Households - Rural (quintile 4) (hhd-r4) | 6.065556332
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Households - Rural (quintile 5) (hhd-r5) | 10.48232179
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Households - Urban (quintile 1) (hhd-u1) | 0.365987656
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Households - Urban (quintile 2) (hhd-u2) | 0.706423921
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Households - Urban (quintile 3) (hhd-u3) | 0.657567547
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Households - Urban (quintile 4) (hhd-u4) | 2.01589908
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Households - Urban (quintile 5) (hhd-u5) | 11.89132094
Ethiopia 2022 SAM | Commodities - Other services (cosrv) | Total (total) | 176.3536297
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Maize (cmaiz) | 48.29141078
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Rice (crice) | 2.361007141
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Other cereals (cocer) | 96.71683393
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Pulses (cpuls) | 55.13205232
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Oilseeds (coils) | 16.11540051
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Roots (croot) | 51.17806012
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Vegetables (cvege) | 65.13393601
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Sugarcane (csugr) | 3.190796972
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Tobacco (ctoba) | 0.035156286
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Cotton and fibres (ccott) | 0.254758844
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Fruits and nuts (cfrui) | 12.63877814
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Coffee, tea and cocoa (ccoff) | 112.9831022
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Other crops (cocrp) | 30.4572176
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Cattle and raw milk (ccatt) | 80.81718054
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Poultry and eggs (cpoul) | 1.586739468
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Other livestock (coliv) | 7.927322257
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Forestry (cfore) | 38.74759921
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Fisheries (cfish) | 7.247231718
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Mining (cmine) | 12.25061749
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Processed foods (cfood) | 77.65542592
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Beverage and tobacco (cbeve) | 11.44281847
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Textiles, clothing and footwear (ctext) | 25.74424671
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Wood and paper products (cwood) | 5.43699555
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Chemicals and petroleum (cchem) | 105.2119462
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Non-metal minerals (cnmet) | 18.85811153
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Metals and metal products (cmetl) | 49.07605233
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Machinery, equipment and vehicles (cmach) | 38.56124507
Ethiopia 2022 SAM | Transaction costs (trc) | Commodities - Other manufacturing (coman) | 10.25022778
Ethiopia 2022 SAM | Transaction costs (trc) | Total (total) | 985.3022711
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Maize (amaiz) | 222.0271983
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Rice (arice) | 5.507715608
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Other cereals (aocer) | 360.3919856
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Pulses (apuls) | 155.1744482
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Oilseeds (aoils) | 30.5754915
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Roots (aroot) | 91.76687696
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Vegetables (avege) | 85.40484639
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Sugarcane (asugr) | 1.517266148
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Tobacco (atoba) | 0.067481775
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Cotton and fibres (acott) | 1.278631024
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Fruits and nuts (afrui) | 10.13646702
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Coffee, tea and cocoa (acoff) | 39.01377822
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Other crops (aocrp) | 40.51660221
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Cattle and raw milk (acatt) | 73.029599
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Poultry and eggs (apoul) | 4.730069302
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Other livestock (aoliv) | 59.63460856
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Forestry (afore) | 47.09849156
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Fisheries (afish) | 0.221501591
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Mining (amine) | 9.372500345
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Processed foods (afood) | 9.712695612
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Beverage and tobacco (abeve) | 3.895757456
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Textiles, clothing and footwear (atext) | 6.227372527
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Wood and paper products (awood) | 4.375894204
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Chemicals and petroleum (achem) | 1.527060201
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Non-metal minerals (anmet) | 2.779486067
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Metals and metal products (ametl) | 2.923412913
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Machinery, equipment and vehicles (amach) | 2.463352379
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Other manufacturing (aoman) | 2.596895409
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Electricity, gas and steam (aelec) | 0.709962741
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Water supply and sewage (awatr) | 0.756916284
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Construction (acons) | 142.2862142
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Wholesale and retail trade (atrad) | 125.0259544
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Transportation and storage (atran) | 20.00132542
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Accommodation and food services (ahotl) | 3.262143383
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Information and communication (acomm) | 32.44360329
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Finance and insurance (afsrv) | 1.161820429
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Real estate activities (areal) | 2.288090319
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Business services (absrv) | 4.222135342
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Public administration (apadm) | 17.27941129
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Education (aeduc) | 7.682281242
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Health and social work (aheal) | 9.552917734
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Activities - Other services (aosrv) | 36.10479478
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Rest of world (row) | 0.002887988
Ethiopia 2022 SAM | Factors - Labor - Low (not finished primary schooling) (flab-n) | Total (total) | 1676.747945
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Maize (amaiz) | 17.55280911
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Rice (arice) | 0.466358921
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Other cereals (aocer) | 30.71137169
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Pulses (apuls) | 11.67363741
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Oilseeds (aoils) | 2.327026558
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Roots (aroot) | 7.442203236
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Vegetables (avege) | 6.837625106
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Sugarcane (asugr) | 0.115475449
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Tobacco (atoba) | 0.005135874
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Cotton and fibres (acott) | 0.097313508
Ethiopia 2022 SAM | Factors - Labor - Medium (finished primary, but not finished secondary schooling) (flab-p) | Activities - Fruits and nuts (afrui) | 0.939674894
